Id,bySelf,companyID,corporateTariffCode,frequentFlyer,nationality,isAccess3D,isVip,legs0_arrivalAt,legs0_departureAt,legs0_duration,legs0_segments0_aircraft_code,legs0_segments0_arrivalTo_airport_city_iata,legs0_segments0_arrivalTo_airport_iata,legs0_segments0_baggageAllowance_quantity,legs0_segments0_baggageAllowance_weightMeasurementType,legs0_segments0_cabinClass,legs0_segments0_departureFrom_airport_iata,legs0_segments0_duration,legs0_segments0_flightNumber,legs0_segments0_marketingCarrier_code,legs0_segments0_operatingCarrier_code,legs0_segments0_seatsAvailable,legs0_segments1_aircraft_code,legs0_segments1_arrivalTo_airport_city_iata,legs0_segments1_arrivalTo_airport_iata,legs0_segments1_baggageAllowance_quantity,legs0_segments1_baggageAllowance_weightMeasurementType,legs0_segments1_cabinClass,legs0_segments1_departureFrom_airport_iata,legs0_segments1_duration,legs0_segments1_flightNumber,legs0_segments1_marketingCarrier_code,legs0_segments1_operatingCarrier_code,legs0_segments1_seatsAvailable,legs0_segments2_aircraft_code,legs0_segments2_arrivalTo_airport_city_iata,legs0_segments2_arrivalTo_airport_iata,legs0_segments2_baggageAllowance_quantity,legs0_segments2_baggageAllowance_weightMeasurementType,legs0_segments2_cabinClass,legs0_segments2_departureFrom_airport_iata,legs0_segments2_duration,legs0_segments2_flightNumber,legs0_segments2_marketingCarrier_code,legs0_segments2_operatingCarrier_code,legs0_segments2_seatsAvailable,legs0_segments3_aircraft_code,legs0_segments3_arrivalTo_airport_city_iata,legs0_segments3_arrivalTo_airport_iata,legs0_segments3_baggageAllowance_quantity,legs0_segments3_baggageAllowance_weightMeasurementType,legs0_segments3_cabinClass,legs0_segments3_departureFrom_airport_iata,legs0_segments3_duration,legs0_segments3_flightNumber,legs0_segments3_marketingCarrier_code,legs0_segments3_operatingCarrier_code,legs0_segments3_seatsAvailable,legs1_arrivalAt,legs1_departureAt,legs1_duration,legs1_segments0_aircraft_code,legs1_segments0_arrivalTo_airport_city_iata,legs1_segments0_arrivalTo_airport_iata,legs1_segments0_baggageAllowance_quantity,legs1_segments0_baggageAllowance_weightMeasurementType,legs1_segments0_cabinClass,legs1_segments0_departureFrom_airport_iata,legs1_segments0_duration,legs1_segments0_flightNumber,legs1_segments0_marketingCarrier_code,legs1_segments0_operatingCarrier_code,legs1_segments0_seatsAvailable,legs1_segments1_aircraft_code,legs1_segments1_arrivalTo_airport_city_iata,legs1_segments1_arrivalTo_airport_iata,legs1_segments1_baggageAllowance_quantity,legs1_segments1_baggageAllowance_weightMeasurementType,legs1_segments1_cabinClass,legs1_segments1_departureFrom_airport_iata,legs1_segments1_duration,legs1_segments1_flightNumber,legs1_segments1_marketingCarrier_code,legs1_segments1_operatingCarrier_code,legs1_segments1_seatsAvailable,legs1_segments2_aircraft_code,legs1_segments2_arrivalTo_airport_city_iata,legs1_segments2_arrivalTo_airport_iata,legs1_segments2_baggageAllowance_quantity,legs1_segments2_baggageAllowance_weightMeasurementType,legs1_segments2_cabinClass,legs1_segments2_departureFrom_airport_iata,legs1_segments2_duration,legs1_segments2_flightNumber,legs1_segments2_marketingCarrier_code,legs1_segments2_operatingCarrier_code,legs1_segments2_seatsAvailable,legs1_segments3_aircraft_code,legs1_segments3_arrivalTo_airport_city_iata,legs1_segments3_arrivalTo_airport_iata,legs1_segments3_baggageAllowance_quantity,legs1_segments3_baggageAllowance_weightMeasurementType,legs1_segments3_cabinClass,legs1_segments3_departureFrom_airport_iata,legs1_segments3_duration,legs1_segments3_flightNumber,legs1_segments3_marketingCarrier_code,legs1_segments3_operatingCarrier_code,legs1_segments3_seatsAvailable,miniRules0_monetaryAmount,miniRules0_percentage,miniRules0_statusInfos,miniRules1_monetaryAmount,miniRules1_percentage,miniRules1_statusInfos,pricingInfo_isAccessTP,pricingInfo_passengerCount,profileId,ranker_id,requestDate,searchRoute,sex,taxes,totalPrice,selected,__index_level_0__
288,true,42622,115,,36,true,false,2024-06-01T17:20:00,2024-06-01T16:00:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5323,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,7020.0,0,288
289,true,42622,,,36,false,false,2024-06-01T17:20:00,2024-06-01T16:00:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5323,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,7420.0,0,289
290,true,42622,115,,36,true,false,2024-06-01T17:20:00,2024-06-01T16:00:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5323,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,17040.0,0,290
291,true,42622,,,36,false,false,2024-06-01T17:20:00,2024-06-01T16:00:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5323,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,18080.0,0,291
292,true,42622,115,,36,true,false,2024-06-01T19:00:00,2024-06-01T17:40:00,01:20:00,E70,KJA,KJA,0.0,0.0,1.0,OVB,01:20:00,5307,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,5185.0,0,292
293,true,42622,,,36,false,false,2024-06-01T19:00:00,2024-06-01T17:40:00,01:20:00,E70,KJA,KJA,0.0,0.0,1.0,OVB,01:20:00,5307,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,5470.0,0,293
294,true,42622,115,,36,true,false,2024-06-01T19:00:00,2024-06-01T17:40:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5307,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,7020.0,0,294
295,true,42622,,,36,false,false,2024-06-01T19:00:00,2024-06-01T17:40:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5307,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,7420.0,0,295
296,true,42622,115,,36,true,false,2024-06-01T19:00:00,2024-06-01T17:40:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5307,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,17040.0,0,296
297,true,42622,,,36,false,false,2024-06-01T19:00:00,2024-06-01T17:40:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5307,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,18080.0,0,297
298,true,42622,115,,36,true,false,2024-06-01T20:35:00,2024-06-01T19:15:00,01:20:00,E70,KJA,KJA,0.0,0.0,1.0,OVB,01:20:00,5337,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,5185.0,0,298
299,true,42622,,,36,false,false,2024-06-01T20:35:00,2024-06-01T19:15:00,01:20:00,E70,KJA,KJA,0.0,0.0,1.0,OVB,01:20:00,5337,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,5470.0,0,299
300,true,42622,115,,36,true,false,2024-06-01T20:35:00,2024-06-01T19:15:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5337,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,7020.0,0,300
301,true,42622,,,36,false,false,2024-06-01T20:35:00,2024-06-01T19:15:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5337,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,7420.0,0,301
302,true,42622,115,,36,true,false,2024-06-01T20:35:00,2024-06-01T19:15:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5337,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,17040.0,0,302
303,true,42622,,,36,false,false,2024-06-01T20:35:00,2024-06-01T19:15:00,01:20:00,E70,KJA,KJA,1.0,0.0,1.0,OVB,01:20:00,5337,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,720.0,18080.0,0,303
304,true,42622,,,36,false,false,2024-06-01T10:55:00,2024-06-01T09:00:00,01:55:00,AT7,KJA,KJA,0.0,0.0,1.0,OVB,01:55:00,4137,6R,6R,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,185.0,7515.0,0,304
305,true,42622,,,36,false,false,2024-06-01T10:55:00,2024-06-01T09:00:00,01:55:00,AT7,KJA,KJA,1.0,0.0,1.0,OVB,01:55:00,4137,6R,6R,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,185.0,10015.0,0,305
306,true,42622,115,,36,true,false,2024-06-01T14:30:00,2024-06-01T02:45:00,11:45:00,E70,IKT,IKT,0.0,0.0,1.0,OVB,02:20:00,5227,S7,S7,5.0,E70,KJA,KJA,0.0,0.0,1.0,IKT,01:50:00,6371,S7,S7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,16253.0,0,306
307,true,42622,,,36,false,false,2024-06-01T14:30:00,2024-06-01T02:45:00,11:45:00,E70,IKT,IKT,0.0,0.0,1.0,OVB,02:20:00,5227,S7,S7,5.0,E70,KJA,KJA,0.0,0.0,1.0,IKT,01:50:00,6371,S7,S7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,17233.0,0,307
308,true,42622,115,,36,true,false,2024-06-01T14:30:00,2024-06-01T02:45:00,11:45:00,E70,IKT,IKT,1.0,0.0,1.0,OVB,02:20:00,5227,S7,S7,5.0,E70,KJA,KJA,1.0,0.0,1.0,IKT,01:50:00,6371,S7,S7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,19733.0,0,308
309,true,42622,,,36,false,false,2024-06-01T14:30:00,2024-06-01T02:45:00,11:45:00,E70,IKT,IKT,1.0,0.0,1.0,OVB,02:20:00,5227,S7,S7,5.0,E70,KJA,KJA,1.0,0.0,1.0,IKT,01:50:00,6371,S7,S7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,20938.0,0,309
310,true,42622,115,,36,true,false,2024-06-01T14:30:00,2024-06-01T02:45:00,11:45:00,E70,IKT,IKT,1.0,0.0,1.0,OVB,02:20:00,5227,S7,S7,5.0,E70,KJA,KJA,1.0,0.0,1.0,IKT,01:50:00,6371,S7,S7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,33193.0,0,310
311,true,42622,,,36,false,false,2024-06-01T14:30:00,2024-06-01T02:45:00,11:45:00,E70,IKT,IKT,1.0,0.0,1.0,OVB,02:20:00,5227,S7,S7,5.0,E70,KJA,KJA,1.0,0.0,1.0,IKT,01:50:00,6371,S7,S7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,35258.0,0,311
312,true,42622,,,36,false,false,2024-06-02T10:55:00,2024-06-01T21:00:00,13:55:00,AT7,SGC,SGC,0.0,0.0,1.0,OVB,02:30:00,138,UT,UT,9.0,AT7,KJA,KJA,0.0,0.0,1.0,SGC,04:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,1.0,0.0,,0.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,2210.0,13425.0,0,312
313,true,42622,44,,36,true,false,2024-06-02T10:55:00,2024-06-01T21:00:00,13:55:00,AT7,SGC,SGC,0.0,0.0,1.0,OVB,02:30:00,138,UT,UT,9.0,AT7,KJA,KJA,0.0,0.0,1.0,SGC,04:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,1.0,0.0,,0.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,2210.0,13425.0,0,313
314,true,42622,44,,36,true,false,2024-06-02T10:55:00,2024-06-01T21:00:00,13:55:00,AT7,SGC,SGC,1.0,0.0,1.0,OVB,02:30:00,138,UT,UT,9.0,AT7,KJA,KJA,1.0,0.0,1.0,SGC,04:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,2210.0,17480.0,0,314
315,true,42622,,,36,false,false,2024-06-02T10:55:00,2024-06-01T21:00:00,13:55:00,AT7,SGC,SGC,1.0,0.0,1.0,OVB,02:30:00,138,UT,UT,9.0,AT7,KJA,KJA,1.0,0.0,1.0,SGC,04:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,2210.0,18625.0,0,315
316,true,42622,44,,36,true,false,2024-06-02T10:55:00,2024-06-01T21:00:00,13:55:00,AT7,SGC,SGC,1.0,0.0,1.0,OVB,02:30:00,138,UT,UT,9.0,AT7,KJA,KJA,1.0,0.0,1.0,SGC,04:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,4000.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,2210.0,23105.0,0,316
317,true,42622,,,36,false,false,2024-06-02T10:55:00,2024-06-01T21:00:00,13:55:00,AT7,SGC,SGC,1.0,0.0,1.0,OVB,02:30:00,138,UT,UT,9.0,AT7,KJA,KJA,1.0,0.0,1.0,SGC,04:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,4000.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,2210.0,25425.0,0,317
318,true,42622,115,,36,true,false,2024-06-02T18:45:00,2024-06-01T23:50:00,18:55:00,E70,IKT,IKT,0.0,0.0,1.0,OVB,02:20:00,5231,S7,S7,7.0,E70,KJA,KJA,0.0,0.0,1.0,IKT,01:40:00,6371,S7,S7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,16253.0,0,318
319,true,42622,,,36,false,false,2024-06-02T18:45:00,2024-06-01T23:50:00,18:55:00,E70,IKT,IKT,0.0,0.0,1.0,OVB,02:20:00,5231,S7,S7,7.0,E70,KJA,KJA,0.0,0.0,1.0,IKT,01:40:00,6371,S7,S7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,17233.0,0,319
320,true,42622,115,,36,true,false,2024-06-02T18:45:00,2024-06-01T23:50:00,18:55:00,E70,IKT,IKT,1.0,0.0,1.0,OVB,02:20:00,5231,S7,S7,7.0,E70,KJA,KJA,1.0,0.0,1.0,IKT,01:40:00,6371,S7,S7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,19733.0,0,320
321,true,42622,,,36,false,false,2024-06-02T18:45:00,2024-06-01T23:50:00,18:55:00,E70,IKT,IKT,1.0,0.0,1.0,OVB,02:20:00,5231,S7,S7,7.0,E70,KJA,KJA,1.0,0.0,1.0,IKT,01:40:00,6371,S7,S7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,20938.0,0,321
322,true,42622,115,,36,true,false,2024-06-02T18:45:00,2024-06-01T23:50:00,18:55:00,E70,IKT,IKT,1.0,0.0,1.0,OVB,02:20:00,5231,S7,S7,7.0,E70,KJA,KJA,1.0,0.0,1.0,IKT,01:40:00,6371,S7,S7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,33193.0,0,322
323,true,42622,,,36,false,false,2024-06-02T18:45:00,2024-06-01T23:50:00,18:55:00,E70,IKT,IKT,1.0,0.0,1.0,OVB,02:20:00,5231,S7,S7,7.0,E70,KJA,KJA,1.0,0.0,1.0,IKT,01:40:00,6371,S7,S7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3137802,0e51002eda914a39a9309cecf0a659bc,2024-05-17 04:47:52,OVBKJA,true,838.0,35258.0,0,323
324,true,42622,,,36,false,false,2024-06-01T10:55:00,2024-06-01T09:00:00,01:55:00,AT7,KJA,KJA,0.0,0.0,1.0,OVB,01:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,1.0,0.0,,0.0,1.0,1,2984454,8539a5b6f7474362bd51378d18024570,2024-05-17 04:51:05,OVBKJA,true,1395.0,4695.0,1,324
325,true,42622,44,,36,true,false,2024-06-01T10:55:00,2024-06-01T09:00:00,01:55:00,AT7,KJA,KJA,0.0,0.0,1.0,OVB,01:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,1.0,0.0,,0.0,1.0,1,2984454,8539a5b6f7474362bd51378d18024570,2024-05-17 04:51:05,OVBKJA,true,1395.0,4695.0,0,325
326,true,42622,44,,36,true,false,2024-06-01T10:55:00,2024-06-01T09:00:00,01:55:00,AT7,KJA,KJA,1.0,0.0,1.0,OVB,01:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,1.0,0.0,,0.0,1.0,1,2984454,8539a5b6f7474362bd51378d18024570,2024-05-17 04:51:05,OVBKJA,true,1395.0,6790.0,0,326
327,true,42622,,,36,false,false,2024-06-01T10:55:00,2024-06-01T09:00:00,01:55:00,AT7,KJA,KJA,1.0,0.0,1.0,OVB,01:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,1.0,0.0,,0.0,1.0,1,2984454,8539a5b6f7474362bd51378d18024570,2024-05-17 04:51:05,OVBKJA,true,1395.0,7195.0,0,327
328,true,42622,44,,36,true,false,2024-06-01T10:55:00,2024-06-01T09:00:00,01:55:00,AT7,KJA,KJA,1.0,0.0,1.0,OVB,01:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,1.0,2000.0,,1.0,0.0,1,2984454,8539a5b6f7474362bd51378d18024570,2024-05-17 04:51:05,OVBKJA,true,1395.0,9765.0,0,328
329,true,42622,,,36,false,false,2024-06-01T10:55:00,2024-06-01T09:00:00,01:55:00,AT7,KJA,KJA,1.0,0.0,1.0,OVB,01:55:00,137,UT,UT,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,1.0,2000.0,,1.0,0.0,1,2984454,8539a5b6f7474362bd51378d18024570,2024-05-17 04:51:05,OVBKJA,true,1395.0,10695.0,0,329
330,true,42622,115,,36,true,false,2024-06-01T04:10:00,2024-06-01T02:50:00,01:20:00,E70,KJA,KJA,0.0,0.0,1.0,OVB,01:20:00,5309,S7,S7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,1.0,1,2984454,8539a5b6f7474362bd51378d18024570,2024-05-17 04:51:05,OVBKJA,true,720.0,5185.0,0,330
