user_id,item_id,rating,date
91020,116128,5,6/29/2005 0:00
222783,56465,0,6/29/2005 0:00
95567,21456,0,6/30/2005 0:00
67976,78232,0,7/1/2005 0:00
132353,77140,5,7/1/2005 0:00
202663,126554,3,7/1/2005 0:00
5523,5038,5,7/1/2005 0:00
199736,76545,5,7/2/2005 0:00
209028,40819,5,7/3/2005 0:00
95934,128389,4,7/4/2005 0:00
213864,124533,4,7/5/2005 0:00
115708,59524,4,7/5/2005 0:00
134737,38535,5,7/5/2005 0:00
73272,122844,5,7/5/2005 0:00
101989,75642,4,7/5/2005 0:00
45507,43274,5,7/5/2005 0:00
54447,96037,5,7/6/2005 0:00
198709,60497,3,7/6/2005 0:00
124799,119597,4,7/8/2005 0:00
72118,67501,4,7/9/2005 0:00
220868,129032,0,7/9/2005 0:00
46513,29603,5,7/10/2005 0:00
153298,46452,5,7/10/2005 0:00
224013,87462,5,7/10/2005 0:00
200312,127222,4,7/10/2005 0:00
134259,94266,4,7/10/2005 0:00
176949,5288,4,7/11/2005 0:00
228597,113132,3,7/12/2005 0:00
196819,127023,5,7/12/2005 0:00
141980,125756,5,7/13/2005 0:00
98851,36708,5,7/14/2005 0:00
101919,122962,4,7/14/2005 0:00
148316,119659,0,7/15/2005 0:00
171321,109957,5,7/15/2005 0:00
229575,126926,3,7/17/2005 0:00
97579,122491,5,7/17/2005 0:00
135377,128704,4,7/17/2005 0:00
125411,88005,5,7/17/2005 0:00
172079,43583,5,7/17/2005 0:00
229467,282,5,7/18/2005 0:00
129357,52076,4,7/18/2005 0:00
108892,127834,5,7/18/2005 0:00
15239,130158,4,7/19/2005 0:00
224740,128898,5,7/19/2005 0:00
51273,130082,5,7/20/2005 0:00
220772,71650,5,7/20/2005 0:00
148898,118118,4,7/20/2005 0:00
223993,40287,4,7/22/2005 0:00
227454,50032,5,7/23/2005 0:00
225021,130313,5,7/23/2005 0:00
47888,130879,4,7/23/2005 0:00
146162,121395,5,7/24/2005 0:00
152029,48020,5,7/24/2005 0:00
209226,53854,5,7/24/2005 0:00
144671,127536,4,7/25/2005 0:00
49856,7884,4,7/25/2005 0:00
200939,122435,4,7/25/2005 0:00
143656,51671,5,7/25/2005 0:00
183086,65422,4,7/25/2005 0:00
231511,48381,4,7/26/2005 0:00
134821,65655,4,7/26/2005 0:00
227108,26281,5,7/27/2005 0:00
125636,129698,5,7/28/2005 0:00
26234,106453,5,7/28/2005 0:00
1962,2325,4,7/28/2005 0:00
177392,59266,5,7/28/2005 0:00
30454,82598,1,7/28/2005 0:00
166609,55300,5,7/29/2005 0:00
171993,20759,5,7/31/2005 0:00
54938,27780,5,7/31/2005 0:00
233044,96393,5,8/1/2005 0:00
115964,68805,5,8/1/2005 0:00
125636,131199,5,8/1/2005 0:00
166609,15199,4,8/1/2005 0:00
227989,39758,5,8/1/2005 0:00
209280,120391,5,8/1/2005 0:00
58481,100717,4,8/2/2005 0:00
58481,130304,5,8/2/2005 0:00
67395,8094,3,8/2/2005 0:00
198059,32171,5,8/2/2005 0:00
92230,131859,0,8/2/2005 0:00
233500,79297,5,8/3/2005 0:00
118159,14279,0,8/3/2005 0:00
117073,59185,3,8/4/2005 0:00
128703,130778,5,8/4/2005 0:00
116948,76979,5,8/4/2005 0:00
96015,103363,5,8/4/2005 0:00
181661,127921,5,8/4/2005 0:00
57256,68805,4,8/4/2005 0:00
135269,107688,5,8/5/2005 0:00
202829,20855,4,8/5/2005 0:00
159145,97544,5,8/5/2005 0:00
207120,118812,4,8/5/2005 0:00
48288,94616,4,8/6/2005 0:00
207519,131698,5,8/6/2005 0:00
210681,66065,3,8/6/2005 0:00
233542,120879,5,8/6/2005 0:00
186070,84823,5,8/6/2005 0:00
115477,120551,0,8/7/2005 0:00
11842,132308,4,8/7/2005 0:00
218742,130610,2,8/7/2005 0:00
176348,93131,5,8/8/2005 0:00
207313,74318,4,8/8/2005 0:00
29794,7995,5,8/9/2005 0:00
134984,132346,4,8/9/2005 0:00
186981,251,3,8/10/2005 0:00
191269,81552,5,8/10/2005 0:00
222408,130214,4,8/10/2005 0:00
183098,97985,5,8/10/2005 0:00
111600,128392,5,8/10/2005 0:00
183756,65120,4,8/11/2005 0:00
233775,47864,5,8/11/2005 0:00
117222,125980,5,8/12/2005 0:00
185105,65038,5,8/12/2005 0:00
231200,98827,5,8/13/2005 0:00
162093,81128,5,8/13/2005 0:00
212933,92397,5,8/13/2005 0:00
231200,67286,5,8/13/2005 0:00
226892,8199,5,8/13/2005 0:00
114197,82488,5,8/13/2005 0:00
125458,125203,5,8/14/2005 0:00
142583,64053,5,8/14/2005 0:00
81384,113698,4,8/14/2005 0:00
72489,131368,5,8/14/2005 0:00
236331,30015,5,8/15/2005 0:00
229283,46802,5,8/15/2005 0:00
231413,101099,5,8/16/2005 0:00
223325,100048,4,8/16/2005 0:00
111336,26083,3,8/17/2005 0:00
207472,115518,5,8/17/2005 0:00
166475,127780,4,8/17/2005 0:00
196217,109761,5,8/17/2005 0:00
236933,62810,5,8/18/2005 0:00
40587,65803,4,8/18/2005 0:00
236733,117758,5,8/18/2005 0:00
147175,7778,4,8/18/2005 0:00
153919,29915,4,8/18/2005 0:00
71421,20044,5,8/19/2005 0:00
125736,6898,5,8/20/2005 0:00
207257,133672,4,8/21/2005 0:00
237469,9980,5,8/21/2005 0:00
237461,116496,4,8/21/2005 0:00
202432,97089,0,8/24/2005 0:00
181870,121213,5,8/24/2005 0:00
233069,85660,5,8/24/2005 0:00
146956,10484,4,8/25/2005 0:00
213885,131832,0,8/26/2005 0:00
184905,99727,5,8/27/2005 0:00
239197,133806,5,8/27/2005 0:00
156653,122555,3,8/28/2005 0:00
86764,12562,5,8/28/2005 0:00
142021,134598,5,8/29/2005 0:00
223993,56689,4,8/29/2005 0:00
218516,132747,5,8/29/2005 0:00
178504,25213,5,8/29/2005 0:00
13625,124716,4,8/30/2005 0:00
194782,83055,4,8/31/2005 0:00
183964,68113,5,8/31/2005 0:00
104472,84048,5,8/31/2005 0:00
130678,21277,4,8/31/2005 0:00
166475,68631,4,9/1/2005 0:00
15239,129316,5,9/1/2005 0:00
158866,52100,4,9/2/2005 0:00
229619,135683,5,9/2/2005 0:00
240682,10684,5,9/3/2005 0:00
232253,133791,4,9/4/2005 0:00
206572,48053,4,9/4/2005 0:00
142200,114698,5,9/5/2005 0:00
186379,2989,5,9/5/2005 0:00
1891,81130,5,9/5/2005 0:00
141469,15339,5,9/5/2005 0:00
231444,135250,5,9/5/2005 0:00
240875,21094,0,9/5/2005 0:00
240443,135002,4,9/5/2005 0:00
231444,135746,3,9/5/2005 0:00
134164,78329,5,9/6/2005 0:00
102604,62473,5,9/6/2005 0:00
29410,57924,4,9/6/2005 0:00
233280,14311,3,9/6/2005 0:00
186379,8377,4,9/7/2005 0:00
240947,134696,0,9/7/2005 0:00
238046,133373,5,9/7/2005 0:00
65414,82247,4,9/8/2005 0:00
235262,114948,5,9/8/2005 0:00
199879,136171,4,9/8/2005 0:00
52476,132931,5,9/8/2005 0:00
151674,6648,5,9/8/2005 0:00
213626,113323,4,9/9/2005 0:00
233319,96468,4,9/9/2005 0:00
39420,122452,5,9/10/2005 0:00
82308,112948,2,9/10/2005 0:00
224367,124746,4,9/10/2005 0:00
60124,37066,5,9/11/2005 0:00
233738,117716,5,9/11/2005 0:00
240522,133234,2,9/11/2005 0:00
173314,122820,5,9/11/2005 0:00
189500,123374,5,9/12/2005 0:00
41877,125232,5,9/13/2005 0:00
162759,66350,4,9/13/2005 0:00
127180,125524,5,9/13/2005 0:00
102604,66982,5,9/13/2005 0:00
239596,15219,5,9/14/2005 0:00
234842,9474,5,9/15/2005 0:00
211113,17727,5,9/15/2005 0:00
69159,32955,4,9/15/2005 0:00
242578,48574,4,9/15/2005 0:00
243267,97578,5,9/15/2005 0:00
243267,129420,5,9/15/2005 0:00
227039,114366,3,9/15/2005 0:00
230430,11481,5,9/15/2005 0:00
236403,137082,4,9/15/2005 0:00
219500,137401,5,9/15/2005 0:00
243291,136794,5,9/15/2005 0:00
168158,71685,5,9/15/2005 0:00
234978,136193,4,9/16/2005 0:00
95743,110770,5,9/17/2005 0:00
225372,137726,5,9/17/2005 0:00
38218,37542,5,9/17/2005 0:00
240344,102831,4,9/17/2005 0:00
38218,27432,5,9/18/2005 0:00
205016,109999,5,9/18/2005 0:00
173783,71996,5,9/18/2005 0:00
233616,128319,4,9/19/2005 0:00
86072,133153,5,9/19/2005 0:00
146637,86830,5,9/20/2005 0:00
50067,120867,5,9/20/2005 0:00
117784,7251,3,9/21/2005 0:00
233542,137967,5,9/21/2005 0:00
239596,93517,5,9/21/2005 0:00
218411,116676,3,9/21/2005 0:00
117784,50041,4,9/21/2005 0:00
33875,122650,5,9/22/2005 0:00
242330,136036,5,9/22/2005 0:00
242330,134194,5,9/22/2005 0:00
162903,95176,4,9/22/2005 0:00
241601,125252,4,9/22/2005 0:00
149204,49989,5,9/24/2005 0:00
195969,111931,5,9/25/2005 0:00
204107,129316,3,9/25/2005 0:00
217226,136732,4,9/25/2005 0:00
246504,64501,5,9/25/2005 0:00
236873,28716,5,9/25/2005 0:00
204107,136757,5,9/25/2005 0:00
246188,70761,5,9/25/2005 0:00
246504,34966,5,9/25/2005 0:00
54187,12579,5,9/25/2005 0:00
185293,133896,4,9/26/2005 0:00
220234,135580,5,9/26/2005 0:00
242167,131542,4,9/26/2005 0:00
242167,132055,4,9/26/2005 0:00
121795,63597,5,9/26/2005 0:00
47892,71223,4,9/27/2005 0:00
38560,63642,5,9/28/2005 0:00
129201,62873,5,9/28/2005 0:00
51890,37680,5,9/29/2005 0:00
238937,139428,5,9/29/2005 0:00
247590,71562,4,9/29/2005 0:00
138861,120839,0,9/29/2005 0:00
137293,93517,5,9/30/2005 0:00
159331,111269,5,9/30/2005 0:00
207137,137579,5,9/30/2005 0:00
110135,45142,5,10/1/2005 0:00
189287,78116,4,10/1/2005 0:00
75890,46830,0,10/1/2005 0:00
149396,135627,5,10/1/2005 0:00
65998,15840,5,10/1/2005 0:00
135344,85756,4,10/2/2005 0:00
138277,80754,5,10/2/2005 0:00
174559,131936,4,10/3/2005 0:00
217657,104028,5,10/3/2005 0:00
92335,81957,2,10/3/2005 0:00
179003,120867,4,10/4/2005 0:00
155641,133364,5,10/4/2005 0:00
243291,65251,5,10/4/2005 0:00
184723,99124,5,10/4/2005 0:00
248216,102939,3,10/4/2005 0:00
159532,138777,3,10/4/2005 0:00
155641,102762,4,10/5/2005 0:00
185949,114083,5,10/5/2005 0:00
30615,98385,5,10/6/2005 0:00
41218,134504,4,10/6/2005 0:00
234500,3416,5,10/6/2005 0:00
229145,37925,5,10/6/2005 0:00
36187,122993,4,10/6/2005 0:00
74288,44626,5,10/6/2005 0:00
57219,1184,5,10/7/2005 0:00
63904,130791,3,10/7/2005 0:00
230672,64851,5,10/7/2005 0:00
208230,140267,0,10/7/2005 0:00
108291,114083,5,10/8/2005 0:00
154269,117528,5,10/8/2005 0:00
159145,108387,5,10/9/2005 0:00
225372,38918,4,10/9/2005 0:00
82308,99839,0,10/9/2005 0:00
238113,119406,4,10/10/2005 0:00
118877,127674,3,10/10/2005 0:00
55221,101236,4,10/10/2005 0:00
250621,136872,5,10/10/2005 0:00
242531,137102,5,10/11/2005 0:00
132886,26190,5,10/11/2005 0:00
59144,128299,5,10/11/2005 0:00
230157,116739,4,10/11/2005 0:00
186071,136019,3,10/12/2005 0:00
57787,33958,4,10/13/2005 0:00
104087,141210,0,10/13/2005 0:00
168922,102747,5,10/13/2005 0:00
186071,140628,3,10/13/2005 0:00
251629,141134,4,10/14/2005 0:00
59662,35983,0,10/14/2005 0:00
69541,102747,5,10/15/2005 0:00
173838,125446,5,10/15/2005 0:00
166341,50014,4,10/15/2005 0:00
158128,69345,5,10/15/2005 0:00
75225,35657,5,10/15/2005 0:00
41602,99020,1,10/16/2005 0:00
226887,139949,5,10/16/2005 0:00
226887,140311,5,10/16/2005 0:00
181447,134495,4,10/16/2005 0:00
165235,62420,5,10/17/2005 0:00
251323,115947,5,10/17/2005 0:00
182949,117612,4,10/17/2005 0:00
242461,136603,5,10/18/2005 0:00
90672,109223,0,10/18/2005 0:00
67009,141392,5,10/18/2005 0:00
29363,141768,4,10/19/2005 0:00
152029,21443,5,10/20/2005 0:00
98788,39241,5,10/20/2005 0:00
242827,38972,4,10/20/2005 0:00
236556,141064,4,10/20/2005 0:00
171923,140798,5,10/20/2005 0:00
192830,141895,2,10/20/2005 0:00
248287,93304,5,10/21/2005 0:00
253694,141512,4,10/21/2005 0:00
46545,78619,0,10/21/2005 0:00
222037,13882,0,10/22/2005 0:00
167225,50738,5,10/22/2005 0:00
141590,140652,5,10/23/2005 0:00
197881,83626,4,10/23/2005 0:00
204960,39298,3,10/23/2005 0:00
237938,65200,5,10/23/2005 0:00
92913,112272,5,10/23/2005 0:00
67059,88603,5,10/23/2005 0:00
131349,60076,5,10/23/2005 0:00
156951,127626,5,10/23/2005 0:00
205428,19670,0,10/23/2005 0:00
160497,75307,4,10/24/2005 0:00
18742,35897,4,10/24/2005 0:00
222055,43822,4,10/24/2005 0:00
158308,13040,4,10/24/2005 0:00
178089,142241,5,10/24/2005 0:00
180192,126083,4,10/24/2005 0:00
162155,21984,5,10/24/2005 0:00
220403,132151,5,10/24/2005 0:00
26942,36191,4,10/25/2005 0:00
122993,118393,5,10/25/2005 0:00
255139,130915,5,10/25/2005 0:00
236606,142091,4,10/25/2005 0:00
159888,141100,5,10/26/2005 0:00
229375,133935,5,10/26/2005 0:00
191990,123391,5,10/26/2005 0:00
254633,128930,0,10/26/2005 0:00
245001,97305,5,10/27/2005 0:00
241248,73283,4,10/27/2005 0:00
203717,135766,3,10/27/2005 0:00
158488,44021,5,10/28/2005 0:00
130663,137101,5,10/28/2005 0:00
2310,106735,4,10/28/2005 0:00
256494,69469,2,10/29/2005 0:00
34357,141725,5,10/30/2005 0:00
248602,27663,4,10/30/2005 0:00
251686,122095,5,10/30/2005 0:00
250729,141862,3,10/30/2005 0:00
163877,101726,2,10/31/2005 0:00
222696,141649,3,11/1/2005 0:00
129333,130552,5,11/2/2005 0:00
47892,115171,5,11/2/2005 0:00
172380,115059,4,11/2/2005 0:00
230115,111025,3,11/3/2005 0:00
185696,98744,5,11/3/2005 0:00
258222,110695,5,11/3/2005 0:00
226134,142707,5,11/4/2005 0:00
187918,109471,5,11/4/2005 0:00
76503,128939,5,11/4/2005 0:00
133692,138275,5,11/4/2005 0:00
44156,79053,5,11/4/2005 0:00
157272,111179,5,11/5/2005 0:00
208202,49808,4,11/5/2005 0:00
158308,41123,5,11/5/2005 0:00
158995,81760,5,11/5/2005 0:00
207375,143643,5,11/5/2005 0:00
160599,75824,4,11/5/2005 0:00
114468,50724,5,11/6/2005 0:00
58837,124756,0,11/6/2005 0:00
97901,135726,4,11/7/2005 0:00
146637,29627,5,11/7/2005 0:00
259971,123626,5,11/8/2005 0:00
23102,17351,5,11/8/2005 0:00
206377,141702,5,11/8/2005 0:00
226065,86115,5,11/8/2005 0:00
183533,55302,5,11/8/2005 0:00
121886,35641,5,11/9/2005 0:00
187507,4029,5,11/9/2005 0:00
41879,70385,4,11/9/2005 0:00
162748,44021,5,11/9/2005 0:00
257358,114939,4,11/10/2005 0:00
251414,29444,5,11/10/2005 0:00
246905,144156,4,11/10/2005 0:00
65631,111934,5,11/10/2005 0:00
234708,112325,5,11/10/2005 0:00
232667,68950,5,11/11/2005 0:00
146991,94680,5,11/11/2005 0:00
258110,92299,5,11/11/2005 0:00
191958,108548,4,11/11/2005 0:00
233182,80696,5,11/12/2005 0:00
40574,98963,5,11/13/2005 0:00
197320,144222,3,11/13/2005 0:00
237134,111541,5,11/13/2005 0:00
135269,131666,4,11/13/2005 0:00
203607,73371,5,11/14/2005 0:00
219291,71878,5,11/14/2005 0:00
224367,138675,5,11/14/2005 0:00
138861,48863,4,11/15/2005 0:00
88641,46979,4,11/15/2005 0:00
172410,50283,4,11/15/2005 0:00
189579,18438,4,11/15/2005 0:00
262965,141955,5,11/16/2005 0:00
229283,109908,5,11/16/2005 0:00
238205,137947,0,11/16/2005 0:00
155607,39578,4,11/16/2005 0:00
32769,3848,2,11/17/2005 0:00
196814,109657,5,11/17/2005 0:00
175590,47963,4,11/18/2005 0:00
230258,134000,4,11/18/2005 0:00
107231,62738,4,11/19/2005 0:00
263911,53743,5,11/19/2005 0:00
117833,145400,3,11/20/2005 0:00
210188,48085,5,11/20/2005 0:00
241579,144218,5,11/20/2005 0:00
215638,26808,5,11/20/2005 0:00
131751,128836,4,11/20/2005 0:00
86359,143809,5,11/20/2005 0:00
208631,84528,3,11/20/2005 0:00
140190,145056,5,11/20/2005 0:00
170003,138949,4,11/21/2005 0:00
265488,59619,2,11/21/2005 0:00
218619,136585,5,11/21/2005 0:00
223822,112680,5,11/22/2005 0:00
216395,26627,5,11/22/2005 0:00
161747,31171,5,11/22/2005 0:00
199949,18744,4,11/22/2005 0:00
245920,121964,4,11/22/2005 0:00
210137,83626,5,11/22/2005 0:00
235198,134292,5,11/23/2005 0:00
77867,145302,5,11/23/2005 0:00
234845,110628,5,11/23/2005 0:00
6381,46968,5,11/24/2005 0:00
90705,62717,5,11/24/2005 0:00
264452,143879,4,11/24/2005 0:00
178191,104129,2,11/24/2005 0:00
214911,145030,3,11/25/2005 0:00
240958,136560,5,11/25/2005 0:00
240958,136561,5,11/25/2005 0:00
251380,134893,1,11/25/2005 0:00
196972,104039,5,11/26/2005 0:00
201592,144836,5,11/26/2005 0:00
246022,117497,5,11/26/2005 0:00
140461,90836,5,11/27/2005 0:00
69242,105133,5,11/27/2005 0:00
245280,139218,3,11/27/2005 0:00
48912,74886,4,11/27/2005 0:00
140461,57305,5,11/27/2005 0:00
260166,51328,4,11/28/2005 0:00
217653,140505,5,11/28/2005 0:00
134465,115994,4,11/28/2005 0:00
70544,146368,5,11/28/2005 0:00
260166,121061,5,11/28/2005 0:00
50712,55419,4,11/28/2005 0:00
170158,108831,5,11/28/2005 0:00
144099,120358,2,11/28/2005 0:00
32253,95164,5,11/29/2005 0:00
265686,89435,0,11/29/2005 0:00
265686,72628,4,11/29/2005 0:00
190230,96513,4,11/29/2005 0:00
177062,121010,4,11/30/2005 0:00
245866,95836,5,11/30/2005 0:00
244191,132462,5,11/30/2005 0:00
265194,102414,5,11/30/2005 0:00
193105,142833,5,11/30/2005 0:00
120566,102434,4,11/30/2005 0:00
159243,143528,4,12/1/2005 0:00
180879,74310,3,12/2/2005 0:00
200877,136924,3,12/2/2005 0:00
267241,144793,5,12/2/2005 0:00
112650,22026,3,12/3/2005 0:00
167849,138161,4,12/3/2005 0:00
184440,144252,4,12/3/2005 0:00
78917,145467,3,12/3/2005 0:00
112650,129085,5,12/3/2005 0:00
21443,147100,5,12/4/2005 0:00
79476,134008,5,12/4/2005 0:00
143282,147067,5,12/4/2005 0:00
72748,18636,4,12/4/2005 0:00
225614,139399,4,12/4/2005 0:00
245252,141512,3,12/5/2005 0:00
163083,73193,5,12/5/2005 0:00
160947,143111,4,12/5/2005 0:00
77624,5323,5,12/5/2005 0:00
79363,43384,5,12/5/2005 0:00
228840,53743,5,12/6/2005 0:00
249553,120716,5,12/6/2005 0:00
85703,132626,3,12/6/2005 0:00
258319,133279,5,12/7/2005 0:00
197411,139233,5,12/7/2005 0:00
271230,33968,5,12/7/2005 0:00
122873,35074,5,12/7/2005 0:00
271230,67479,5,12/7/2005 0:00
178089,5414,5,12/8/2005 0:00
37873,147130,4,12/8/2005 0:00
268515,146774,3,12/8/2005 0:00
182330,147210,5,12/8/2005 0:00
267361,34331,5,12/8/2005 0:00
224740,49694,4,12/8/2005 0:00
240410,108296,0,12/8/2005 0:00
262397,45247,4,12/8/2005 0:00
125349,106267,4,12/9/2005 0:00
186273,95274,5,12/9/2005 0:00
270893,79290,5,12/9/2005 0:00
215765,147061,5,12/9/2005 0:00
264505,147756,5,12/10/2005 0:00
253595,59108,5,12/10/2005 0:00
111497,101571,5,12/10/2005 0:00
270502,133840,4,12/10/2005 0:00
214785,2877,5,12/11/2005 0:00
272353,130336,2,12/11/2005 0:00
221978,133207,5,12/11/2005 0:00
271119,145549,5,12/11/2005 0:00
54187,8223,0,12/11/2005 0:00
115364,147877,5,12/12/2005 0:00
250737,140276,5,12/12/2005 0:00
264498,137719,4,12/12/2005 0:00
90628,147734,5,12/12/2005 0:00
184891,56973,5,12/12/2005 0:00
116856,133603,4,12/13/2005 0:00
180090,32051,3,12/13/2005 0:00
242733,32828,5,12/13/2005 0:00
260037,108542,5,12/14/2005 0:00
234845,97185,5,12/14/2005 0:00
263372,120206,5,12/15/2005 0:00
192043,100859,4,12/15/2005 0:00
131751,146942,4,12/15/2005 0:00
249074,24837,5,12/15/2005 0:00
62727,13939,1,12/16/2005 0:00
186414,45243,0,12/17/2005 0:00
29244,92353,5,12/17/2005 0:00
221978,52794,5,12/17/2005 0:00
232869,72831,5,12/18/2005 0:00
182980,111137,5,12/18/2005 0:00
245797,146353,4,12/19/2005 0:00
28636,72137,5,12/19/2005 0:00
112747,49955,4,12/19/2005 0:00
233801,147942,5,12/19/2005 0:00
222836,5414,5,12/19/2005 0:00
229074,138329,5,12/20/2005 0:00
251380,140746,5,12/20/2005 0:00
266760,146782,0,12/21/2005 0:00
264181,97578,5,12/21/2005 0:00
172755,118454,5,12/21/2005 0:00
121553,81162,5,12/21/2005 0:00
119322,144192,5,12/21/2005 0:00
152402,144188,5,12/21/2005 0:00
34710,129287,3,12/21/2005 0:00
276517,88525,3,12/22/2005 0:00
199689,79586,2,12/22/2005 0:00
267219,126282,3,12/22/2005 0:00
276629,102177,5,12/23/2005 0:00
276663,96542,5,12/23/2005 0:00
8937,44551,4,12/23/2005 0:00
276629,12471,5,12/23/2005 0:00
276189,145630,4,12/23/2005 0:00
276189,140817,3,12/23/2005 0:00
257506,26439,5,12/24/2005 0:00
68588,59584,5,12/24/2005 0:00
142435,27510,4,12/24/2005 0:00
116864,144184,5,12/24/2005 0:00
117853,104864,3,12/24/2005 0:00
176302,107893,5,12/25/2005 0:00
169169,140663,0,12/25/2005 0:00
198710,50443,5,12/25/2005 0:00
225903,66195,4,12/25/2005 0:00
100570,89201,5,12/25/2005 0:00
121193,134334,3,12/25/2005 0:00
41799,146406,3,12/26/2005 0:00
252205,81398,2,12/26/2005 0:00
252205,83174,5,12/26/2005 0:00
181805,99406,4,12/26/2005 0:00
186086,24995,5,12/27/2005 0:00
252165,145583,5,12/28/2005 0:00
258743,22118,3,12/28/2005 0:00
133680,143922,5,12/28/2005 0:00
215898,76358,5,12/29/2005 0:00
125512,46703,3,12/29/2005 0:00
192957,115130,5,12/29/2005 0:00
170452,137513,5,12/30/2005 0:00
37502,64424,5,1/1/2006 0:00
124481,147661,5,1/1/2006 0:00
215969,118696,4,1/1/2006 0:00
8527,85331,5,1/1/2006 0:00
62866,125882,5,1/1/2006 0:00
98467,133270,5,1/1/2006 0:00
95858,135483,5,1/1/2006 0:00
197374,131484,2,1/2/2006 0:00
240410,73554,0,1/2/2006 0:00
91326,145254,5,1/2/2006 0:00
142200,15067,5,1/2/2006 0:00
102299,49324,5,1/2/2006 0:00
126270,85415,5,1/2/2006 0:00
45765,149768,5,1/2/2006 0:00
59728,26281,5,1/2/2006 0:00
230020,21219,2,1/2/2006 0:00
235074,85823,5,1/2/2006 0:00
272260,25259,3,1/3/2006 0:00
110210,143308,4,1/3/2006 0:00
225179,140207,5,1/3/2006 0:00
177062,19015,5,1/4/2006 0:00
280018,143711,4,1/4/2006 0:00
126687,148978,5,1/4/2006 0:00
213917,149454,2,1/4/2006 0:00
196001,144700,5,1/4/2006 0:00
219733,111616,4,1/4/2006 0:00
205016,55148,4,1/5/2006 0:00
248799,144459,5,1/5/2006 0:00
52595,145000,4,1/6/2006 0:00
181661,49620,5,1/6/2006 0:00
229137,51961,5,1/6/2006 0:00
203823,42786,0,1/6/2006 0:00
281074,32273,4,1/6/2006 0:00
45524,29274,5,1/7/2006 0:00
9448,143799,5,1/7/2006 0:00
44846,147362,5,1/7/2006 0:00
60919,95630,5,1/7/2006 0:00
272066,144184,5,1/7/2006 0:00
266868,125891,5,1/8/2006 0:00
89197,83605,5,1/8/2006 0:00
137261,145302,5,1/9/2006 0:00
39116,149546,5,1/9/2006 0:00
195843,136891,4,1/9/2006 0:00
42938,37826,4,1/9/2006 0:00
282031,50595,5,1/9/2006 0:00
200870,18539,2,1/9/2006 0:00
238563,147004,3,1/9/2006 0:00
90672,58912,4,1/9/2006 0:00
281892,136116,4,1/9/2006 0:00
263186,97702,4,1/9/2006 0:00
271221,1465,5,1/10/2006 0:00
162903,132809,5,1/10/2006 0:00
245871,145096,5,1/10/2006 0:00
262546,135261,0,1/10/2006 0:00
198095,138235,5,1/10/2006 0:00
69267,112719,4,1/11/2006 0:00
157287,143484,5,1/11/2006 0:00
30435,122927,5,1/11/2006 0:00
6550,95176,3,1/11/2006 0:00
56180,101357,4,1/11/2006 0:00
19166,131832,4,1/12/2006 0:00
56298,138896,5,1/12/2006 0:00
280018,147095,3,1/13/2006 0:00
174547,145609,5,1/13/2006 0:00
89831,74778,5,1/14/2006 0:00
280529,51162,5,1/14/2006 0:00
191169,138334,0,1/14/2006 0:00
230756,145609,5,1/14/2006 0:00
188119,142260,5,1/14/2006 0:00
99872,141732,5,1/15/2006 0:00
162888,8286,5,1/15/2006 0:00
53847,16276,5,1/15/2006 0:00
56341,64002,5,1/15/2006 0:00
196470,48212,4,1/15/2006 0:00
37713,95225,5,1/15/2006 0:00
201972,15446,5,1/15/2006 0:00
219274,104601,5,1/16/2006 0:00
166019,89917,5,1/17/2006 0:00
230557,57394,5,1/17/2006 0:00
199213,114046,3,1/17/2006 0:00
151117,97566,5,1/17/2006 0:00
279905,150600,5,1/17/2006 0:00
237201,97923,3,1/17/2006 0:00
282948,144921,3,1/17/2006 0:00
45651,44941,5,1/18/2006 0:00
168416,78729,5,1/18/2006 0:00
186371,127278,5,1/18/2006 0:00
261550,139876,5,1/18/2006 0:00
284627,75963,3,1/18/2006 0:00
269656,20846,5,1/19/2006 0:00
88641,149308,5,1/19/2006 0:00
83316,127796,4,1/19/2006 0:00
256134,144107,4,1/19/2006 0:00
257945,142430,4,1/19/2006 0:00
245866,151876,5,1/19/2006 0:00
130133,151879,4,1/19/2006 0:00
266392,95994,4,1/19/2006 0:00
111560,105973,5,1/21/2006 0:00
209245,103389,4,1/21/2006 0:00
165326,72591,5,1/21/2006 0:00
189616,152688,4,1/22/2006 0:00
18108,129381,5,1/22/2006 0:00
196979,53519,4,1/23/2006 0:00
286908,120910,4,1/23/2006 0:00
54271,104730,5,1/23/2006 0:00
279218,61667,5,1/23/2006 0:00
29754,127045,5,1/23/2006 0:00
278665,152758,3,1/24/2006 0:00
192399,111816,5,1/24/2006 0:00
238822,118531,5,1/24/2006 0:00
141012,96665,5,1/24/2006 0:00
192399,151737,5,1/24/2006 0:00
168497,25992,4,1/24/2006 0:00
256134,142673,4,1/24/2006 0:00
131560,151850,5,1/24/2006 0:00
271122,142947,5,1/25/2006 0:00
197023,142018,5,1/25/2006 0:00
254984,98289,4,1/25/2006 0:00
278980,105087,5,1/25/2006 0:00
185401,131592,4,1/25/2006 0:00
264440,148221,4,1/26/2006 0:00
165941,152587,2,1/27/2006 0:00
245001,147775,5,1/27/2006 0:00
215956,137473,0,1/27/2006 0:00
65573,92138,4,1/28/2006 0:00
196156,21092,4,1/28/2006 0:00
152855,147846,4,1/28/2006 0:00
174443,89465,5,1/28/2006 0:00
154026,16968,5,1/28/2006 0:00
198612,49564,3,1/28/2006 0:00
250719,153483,5,1/29/2006 0:00
48305,35653,5,1/29/2006 0:00
111678,108444,3,1/29/2006 0:00
